-9.111327058444366189e-01,-1.323516529491728100e-01,1.731194057943112041e-01,-1.075463818450719033e+00,-5.232568605807162987e-01,-8.898975685412703340e-01,-3.080058463954593040e-01,-8.460131012214088253e-01,3.307209760592961789e-01,-8.489979786736693290e-01,1.164552958039629521e-01,-8.086430363683734246e-01,3.769211301408626480e-01,-1.109326358356169662e+00,-8.857746335605576338e-01,-9.080772551510233326e-01,2.761793042447588387e-01,-4.843578294226229541e-01,-1.042094129130951119e+00,8.580087480562619343e-03,-7.793613846430907932e-01,2.083613829487006019e-01,-5.570995139545948938e-01
7.231786420134441729e-01,1.290705710762932168e-01,-1.674817662053414979e-01,7.518753592611160386e-01,4.196916716055754115e-01,6.893322761517510777e-01,2.696591956955008418e-01,7.360570859947528355e-01,-5.761595672368680088e-01,6.187129285013083235e-01,-2.129613560682210582e-01,5.439797930562056960e-01,-1.594079940654430649e-01,8.130558820768691852e-01,7.862435311138270544e-01,9.752320563826293309e-01,-4.312662499778939229e-01,2.103953157998800783e-01,7.689772748951274606e-01,-4.719035245259897149e-01,4.096588030942558967e-01,-2.382757653754457028e-01,4.219222146638834658e-01
2.047193168478774195e-01,-1.351080028311639480e-02,-2.629911027945762148e-01,3.435967007217095581e-01,6.859014765484656995e-02,2.652910319930354421e-01,8.788189566134085862e-02,2.585871997768464103e-01,-3.138960485062503580e-01,1.531536006022758412e-01,-1.278299611866298979e-01,1.359672644268478114e-01,-4.720893301118696261e-02,3.688650786539587889e-01,2.932028941627234375e-01,2.331489481913702477e-01,-3.416869106619083163e-01,-2.269204910709431838e-03,3.697299038836508456e-01,-2.775437285095469844e-02,3.563847636251799567e-01,-2.710577092740064364e-02,1.699315136829161743e-01
8.472162090060134654e-01,6.677709884022545173e-02,-4.235039375300809761e-01,6.865567912007072282e-01,4.317017053510026070e-01,6.019536375967726727e-01,1.442097692570808165e-01,5.275470993625281935e-01,-5.051714960481872296e-01,4.873828916850367898e-01,-1.273802307444714677e-01,6.143091128279124513e-01,-2.005028107029087903e-01,6.615623152887949443e-01,6.358855937308647288e-01,8.370851275532892322e-01,-2.787451992837688963e-01,1.790051219063530374e-01,7.069040734409336446e-01,-1.329487972614811220e-01,3.929573343296896004e-01,-1.954188292182057474e-01,5.567695875327123289e-01
-1.428655335436897156e+00,-2.870911971953865049e-01,4.995199849364679867e-01,-1.435770395358381801e+00,-6.980512663459021994e-01,-1.069085081362530332e+00,-3.730484417481228498e-01,-1.149392258315326876e+00,6.081868028695418538e-01,-1.069744084346351043e+00,2.286872828226183541e-01,-1.181417301801673814e+00,3.910034993355666622e-01,-1.308065834209461320e+00,-1.362206203411690852e+00,-1.220478522655628728e+00,3.265403410935767692e-01,-4.856676944719539035e-01,-1.453368681939765539e+00,3.927405100579972608e-01,-1.121129845221151777e+00,-2.921321154497593872e-02,-7.037928368422787795e-01
7.151660150571048646e-01,1.501289434664161704e-01,-2.649796632663772300e-01,4.912020239308887426e-01,1.318333220059796640e-01,4.849986922319928784e-01,4.532070587860780736e-02,3.820587312816702275e-01,-4.454861926885385626e-01,4.189225186644900956e-01,-2.523236520305059960e-01,3.930644362553586402e-01,-1.726817588045169993e-01,6.210827171446606787e-01,4.651213010622745059e-01,4.469709813037807122e-01,-1.478765392469205964e-01,3.122524840672615681e-02,7.314090609378888219e-01,-3.317805729227376599e-01,2.542229154142168768e-01,-3.766439382233002092e-02,3.920449591989623173e-01
5.255193257321194578e-01,1.462804424795131342e-01,-1.436302569851712063e-01,4.476059596684798247e-01,2.245111315186976153e-01,4.306756638864084330e-01,8.287315742689953246e-02,5.454327709951384273e-01,-2.019846356713405067e-01,2.812584501659191605e-01,-9.397503848873646481e-02,2.322492820043296768e-01,-1.390110410464337198e-01,3.555813280306447943e-01,6.226844856922958416e-01,3.719287772676932446e-01,1.218473552764097597e-03,-1.457742663521317816e-02,5.558130371161579264e-01,-7.669578200291395087e-02,4.006093920346488479e-01,6.407633365684543836e-02,2.832996067509098714e-01
8.347612728832555229e-01,2.673342268731016547e-01,-3.199228672931587192e-01,8.907146098637456211e-01,4.423377749678342741e-01,5.631636525685884687e-01,2.274531495929525415e-01,6.812638051778506787e-01,-6.772399684525630681e-01,5.718652172237591591e-01,-2.244591309072548058e-01,7.553223026225540648e-01,-2.005926829399471700e-01,6.101293872988344802e-01,8.225730754435396364e-01,6.560059461937692848e-01,-2.189779689996153578e-01,3.022465672574218276e-01,6.520326266058537046e-01,-2.647813132412071835e-01,3.795367688420094865e-01,-2.958409854458960986e-01,4.511278641767813014e-01
-1.867549393699165172e+00,-5.297531513296096506e-01,5.869863736496424567e-01,-1.845318990080628163e+00,-7.519886181405656123e-01,-1.607515713195667884e+00,-2.703019141402146497e-01,-1.559554885582090655e+00,8.742666401792158481e-01,-1.239990720057974061e+00,2.708074165334204420e-01,-1.478238996449800835e+00,4.035530601987199484e-01,-1.687040206231472439e+00,-1.582092568419811940e+00,-1.544617703639510342e+00,3.824724569442815025e-01,-5.632758067615603048e-01,-1.980531515840888934e+00,5.010066701519789722e-01,-1.320028781173833154e+00,2.557649247731247910e-01,-1.007130067305124888e+00
6.582670687688758626e-01,1.675423184789852638e-01,-4.474335002819474494e-01,4.702595397716576309e-01,3.302168144302604635e-01,7.100881403818884996e-01,-5.842461052920198961e-02,7.052771425424696483e-01,-4.362125406975916886e-01,7.239095374535824412e-01,-1.442720505218741123e-01,4.690365266069859151e-01,-4.448615371714473854e-01,8.018019599691900146e-01,6.308274854836577461e-01,6.310319884467829876e-01,-1.660983695079621958e-01,1.673793288777578325e-01,8.089961796774647329e-01,-2.888751432047579337e-01,5.235791165489345200e-01,-1.503279767142244872e-01,4.253517924025302932e-01
-1.045307456677490865e-01,8.019495940274914969e-03,-1.128773200799210036e-01,-7.691976174622650042e-02,-2.033378270711458380e-01,-1.592945654886789575e-01,-8.157194217261264091e-02,-1.522343063120134843e-01,-1.077208250648541282e-01,-7.849516402287494074e-03,3.490115604443475711e-02,-7.718249741630094085e-03,-1.139633353969413398e-01,-1.587607273285774057e-01,-1.682699608450893836e-01,-8.205913833422720516e-02,4.360127254686173293e-03,-4.955323763907104606e-02,-1.315368066857830476e-01,1.248149341485657593e-01,-1.210396075218642259e-01,-1.403310720003539125e-01,8.954116734017765478e-02
6.582535289965236736e-01,5.286659708840173166e-02,-3.549849379337115529e-01,8.131526569914681035e-01,5.086558796152073070e-01,3.544557678631987119e-01,2.921617599030416068e-01,5.992773323786585449e-01,-4.946203433004964789e-01,4.309938621076074838e-01,-2.021541966484280695e-01,3.556758117138540398e-01,-3.332876554242726885e-01,5.603314129260350551e-01,3.808091048366896714e-01,5.600647079291275476e-01,-1.991042738050468053e-01,1.370295739971229554e-01,6.180163903884724474e-01,-3.053650623900273642e-01,5.311729320102229757e-01,-1.717222875121873771e-01,2.797746780678887490e-01
4.096558914815305874e-01,1.510183544697940305e-01,-1.988635852764640000e-01,4.382365145451778687e-01,2.608955467861729938e-01,2.938233364441460993e-01,-8.702609382231982216e-02,4.547240103702427927e-01,-2.713523671931081793e-01,3.823116705632974011e-01,-3.052717075365783961e-01,5.761390918289771568e-01,-2.133694470842751045e-01,4.029716530979459144e-01,3.351457585606504308e-01,4.965963678266916981e-01,-2.691849970535946657e-01,1.274457121519351477e-01,3.767493432998290648e-01,-9.415235143220508640e-02,3.548240845718413361e-01,-1.542290896957826951e-01,4.616215887894824926e-02
-8.944128082188977924e-01,-2.446322973273589163e-01,3.486756040508653953e-01,-8.463059612744594506e-01,-4.991036198379788513e-01,-7.518865873812972112e-01,-2.136622341985498497e-01,-8.521088614912014636e-01,3.732780727430222156e-01,-7.842685454203253137e-01,1.271118649129906325e-02,-7.309468050991856369e-01,1.165049462512959544e-01,-7.826244984581595121e-01,-8.029634768374679377e-01,-8.220769269592544948e-01,3.548572612732855402e-01,-2.512282958233197361e-01,-7.770756884967950917e-01,2.254114210105933880e-01,-6.834263910918527696e-01,1.273923869780809182e-01,-5.036962421186607086e-01
1.370815818513875239e-01,3.409352952250479379e-02,-1.811099923486939323e-01,3.173636311389345099e-01,2.404021568636973971e-01,1.151277156567523385e-01,7.403402348447083586e-03,1.685682782240619515e-01,-2.153800845206993442e-01,1.356502744608513444e-01,-3.600689095880266200e-02,2.000594835932648086e-01,-2.584459268593397585e-01,1.982878847997343041e-01,2.574025056669584921e-01,3.385216502951508555e-01,-5.225433701756987404e-02,1.189581453456892562e-01,2.067841477400525207e-01,-5.221504485695921058e-03,-1.262775646862207297e-03,-1.607933223216329310e-01,-1.228415971065672796e-01
-7.491601230596003358e-01,-2.837078365485039000e-01,8.007836274995587533e-02,-7.797695178965812213e-01,-3.012218106910570237e-01,-5.986169481727996455e-01,-2.583583846934956463e-01,-6.648628775719014339e-01,3.588828431058815188e-02,-6.409507152273905550e-01,-9.849823904243514006e-02,-7.693406147449143306e-01,1.964597543308084504e-01,-9.267191773693657098e-01,-9.147703903897543842e-01,-6.630655487521636138e-01,9.744489388461685664e-02,-4.212563851005735049e-01,-7.364700951573356358e-01,-9.828078102622607448e-02,-5.058180770034989004e-01,8.033678293755258659e-03,-4.470155529292710872e-01
2.679968070746120423e-01,2.897701805417418619e-01,-1.548745902593481050e-01,2.326336583427374149e-01,6.115671607119903264e-02,1.611523205707069140e-01,4.003181510891479916e-02,1.749714831564583573e-01,-1.471330511008883679e-01,3.604644287266741132e-01,8.171146963621620657e-03,7.422693501757468559e-02,7.453877384628178338e-02,4.832125528661716796e-02,-9.786433638896842313e-03,2.197095450353551138e-01,-2.586509956204533500e-01,1.469805032439878145e-01,3.889794640120638469e-01,-1.075171994432822242e-01,1.397454668158155111e-01,-2.954033366713734472e-03,2.134518036311456798e-02
5.461683972358835071e-01,1.342039369625894485e-01,-2.438102092631439510e-01,5.202222109136135364e-01,2.164209015683231652e-01,4.299491128713848198e-01,4.416143572191308375e-02,4.558604889285551853e-01,-2.977097460690587560e-01,4.867575168741290481e-01,-2.398541831256583989e-01,4.014695854834061106e-01,-3.787021144323191035e-02,6.666972296305745393e-01,3.284828173423886000e-01,5.171363369347827810e-01,-1.726283928756540686e-01,2.421750344951011658e-01,6.095537125631306230e-01,-4.577377308361296193e-01,4.006562679915504632e-01,-8.849714231876869286e-02,2.621873478113033729e-01
-2.874182999129353822e-01,-2.881856511046106961e-01,-9.427118066687605047e-02,-1.302409409016947461e-01,-2.053603302389818419e-01,-2.093060794660965285e-01,-3.245046317699469551e-02,-1.092592018190146619e-01,-6.073978289662226859e-02,-1.393569384668418010e-01,-1.186811327884934042e-01,-1.988909165532299905e-01,-1.997553345024451199e-02,-2.747210019913670642e-01,-2.646750319322158651e-01,-2.027651199164512974e-01,-1.036007170444274705e-01,-4.037282306050984232e-02,-5.424983919110003272e-02,-1.236196934184402990e-01,-4.586348934242292542e-03,-2.032772122019210065e-02,-1.284715322236865964e-01
7.553826315516541934e-01,1.359599643102211153e-01,-5.353206133821164503e-01,3.741338091682906430e-01,2.932952171350888815e-01,4.681694150589959524e-01,5.753758225302850471e-03,5.026310200172910969e-01,-3.034337145644454559e-01,4.108399535854840301e-01,-1.245405797141407728e-01,6.765342021792282168e-01,-3.975187941007682357e-01,4.907349399601194651e-01,4.792551007226340531e-01,1.810656189109567382e-01,-4.469789399034058142e-01,1.389248362488268995e-01,6.428253050192094253e-01,-3.070170792979522445e-01,3.008088847250663389e-01,-9.979412324988753968e-02,3.364888148688177094e-01
4.449369065587809313e-01,-8.632854116724228075e-03,-3.614243763005451499e-02,7.024679800133962759e-01,2.337036446211351592e-01,5.116324013094513123e-01,-1.118449330141592021e-02,3.468791512004110733e-01,-4.118718195680384220e-01,3.287422638017434839e-01,-4.648201035301766787e-02,2.258935559050544162e-01,-6.133014873302145703e-02,4.398460651504113028e-01,5.004972667135079156e-01,3.948635497797596816e-01,-3.074398867370408545e-02,5.356304080638758791e-02,6.094683009214915126e-01,-1.931359509656748741e-01,5.865430802443950542e-01,-1.672233366830650769e-01,2.306644844815097795e-01
-8.479037384066636651e-01,-2.658608579884602086e-01,1.841245879148985520e-01,-8.601782251540419644e-01,-3.610998549035077665e-01,-4.815284311844419407e-01,-8.843308564808209649e-02,-6.589025327532185283e-01,7.079359985170535774e-01,-5.463431965097556020e-01,1.712914945322826510e-01,-5.383725918844133318e-01,4.489119717603042292e-01,-7.811557455580789844e-01,-5.914527437923569053e-01,-6.858120662470087447e-01,3.011972023645489993e-01,-3.066176027397027881e-01,-8.323952562127486798e-01,1.604969276217808882e-01,-5.922965676342116792e-01,1.212880069223723628e-01,-2.322302621896223940e-01
5.078029591587901459e-01,1.119486422000757903e-01,-2.270421430684019803e-01,6.821118691216422336e-01,1.896517823678984804e-01,6.053474719558010753e-01,2.473357240295535608e-01,5.226660436252227315e-01,-5.478342651386168827e-01,6.167560729935249730e-01,-7.438837079686916320e-02,4.673012004537745456e-01,-2.506710221552763684e-01,4.114418611831798800e-01,5.022186344394827806e-01,5.408045625471155082e-01,-3.411689265227050294e-01,2.904625119162302371e-01,6.748570758169248895e-01,-3.315071270204529852e-01,3.915263147663756160e-01,-1.036602779577900368e-01,3.517710128625110011e-01
5.267010584130314976e-01,1.669271766772046917e-01,-3.497955323554560181e-01,4.944106022814774848e-01,2.002688615217049772e-01,3.785840614592445030e-01,6.303002196186316408e-02,2.837701911808643840e-01,-2.828530860243568257e-01,3.886829738713091786e-01,3.894865284983052567e-02,4.902113117761767169e-01,-4.270200764681572059e-01,3.576612739431292987e-01,3.172612846279553311e-01,4.921570285654149890e-01,-1.104427276129578833e-01,2.130028693661154826e-01,6.431423487744361012e-01,-2.655313565807763121e-01,3.096521417054867720e-01,-2.336203755552796468e-01,1.364263794492288073e-01
-1.703191372078181942e+00,-4.561596231517585642e-01,5.751378905664449315e-01,-1.695440820512508440e+00,-7.773999614843227768e-01,-1.367749501913839483e+00,-2.671763852043014809e-01,-1.454338119329735113e+00,8.822775123735785430e-01,-1.153858536173845595e+00,3.027527562681757156e-01,-1.467122585422050429e+00,5.248837536002876059e-01,-1.383477070266748266e+00,-1.315920131461956188e+00,-1.454492134771125267e+00,4.091518481399298302e-01,-7.677074804207423275e-01,-1.690411830121749004e+00,5.946254321637082230e-01,-1.188264135841640146e+00,2.610085854433242258e-01,-1.039706939415315334e+00
7.055143234714389422e-01,2.309797627038881196e-01,-4.783750946247045110e-01,7.550075868525790712e-01,2.695923377974442370e-01,5.963724420591826059e-01,-5.124895858817792721e-02,7.935594165466010041e-01,-5.749866103010397023e-01,5.612704304232049024e-01,-1.435424318532521337e-01,6.302636617825658760e-01,-2.939013499512484473e-01,6.543235794683418538e-01,4.939933562749632134e-01,5.937484188709503119e-01,-3.835856984506694212e-01,2.215930564924353252e-01,5.775247282689192074e-01,-4.357319545469442446e-01,3.184623888118129909e-01,-6.853230453084445395e-02,3.474344629554205754e-01
4.723961254989575975e-01,-5.903546501456855694e-02,-2.622111867467794566e-01,4.913975729686014260e-01,2.782282022037605440e-01,2.937449337041341257e-01,6.320606139807016799e-02,4.406090195072529525e-01,-4.300928372412270995e-01,3.012876125704381236e-01,-2.066724875236950754e-01,4.530683139674283599e-01,-2.209856213038569883e-01,4.174455551978021872e-01,3.010054534898187195e-01,1.173675881261797144e-01,-4.627881928066102102e-01,-5.465404064984295124e-02,3.624604786301901527e-01,-1.095686153731466050e-01,3.148592477746871010e-01,-2.226019609786333286e-01,2.384433469717201215e-01
3.826757826042995192e-01,9.744191983193892237e-02,-3.298870725872429799e-01,3.617047366648433737e-01,-6.048684663991512472e-02,4.924176439678989992e-01,1.539539984957239739e-02,2.650277880517617479e-01,-2.976805044520635657e-01,3.429610278779273158e-01,1.579112170640413395e-03,2.741833348481044763e-01,-2.767751710039895174e-01,3.758108825262248542e-01,2.729279211951395334e-01,4.856657180654354033e-01,-1.432968490410319873e-01,1.100273128482952556e-01,5.637117201952162038e-01,-2.289758925834797787e-01,2.007263243150689824e-01,-1.916739729739768139e-01,4.500033956554781722e-02
-8.063116369201435429e-02,-1.617855789504103400e-02,2.929963346012574854e-02,2.071698702633221201e-01,1.265186243117432108e-01,1.193495061165106702e-01,1.810650630974723063e-01,5.554072525708565744e-02,7.757737928431571867e-03,7.452282924621979332e-02,-2.488851099992610630e-02,7.030454377034649205e-02,-1.009285243169681517e-01,1.870805517330044465e-02,2.088359684942013225e-02,1.966232755948570457e-02,-9.886499482139342321e-02,-1.233955170026236753e-01,1.341568655412569977e-02,-7.210099781684482789e-02,-4.551301431521678070e-02,1.904336973028382118e-01,5.942243723891117886e-03
-7.952576543902141193e-01,-1.024477035031823441e-01,1.978548730082994589e-01,-8.110250577831626950e-01,-4.404619864138593077e-01,-6.889894207881540611e-01,-3.732227039765997900e-02,-5.639069249518513516e-01,3.109567656781163647e-01,-4.075612530824310187e-01,1.840578141467562878e-01,-2.933646519669997343e-01,5.525563014099920539e-02,-5.872270368175448452e-01,-5.611495057391253649e-01,-7.985616131200996559e-01,1.792159863743168768e-02,-9.378894986918411003e-02,-7.322367020244937574e-01,1.011525483304357015e-01,-5.096482506572220794e-01,8.741467619823304822e-03,-3.777718628627135256e-01
7.186897159632944510e-01,1.198254962202156826e-02,-3.232220224897649485e-01,6.206115641148112205e-01,1.118099964000801166e-01,4.233123881735395555e-01,1.004478297814725973e-01,4.478451911218597203e-01,-4.433035712677477758e-01,4.406857737277505294e-01,-1.966804689006790008e-01,2.197584828456797812e-01,-1.175038000791584353e-01,4.478911016762713859e-01,5.210245094291829915e-01,4.659059809708221978e-01,-2.202361596814758349e-01,2.430989470105815453e-01,3.868709280532111050e-01,-1.747104738722602135e-01,3.270359571553351774e-01,-2.129076808826626255e-01,1.851606882426717338e-01
-3.779347738699081471e-01,4.827237572496958368e-02,-6.628310481644381080e-02,-1.761422679236790134e-01,-2.809240302289885971e-01,-3.419785841296258400e-01,-2.487091874027440308e-01,-3.229754175528486426e-01,4.292560355637907443e-02,-9.802076920192162590e-02,6.990182018621329818e-02,-1.398274605991914332e-01,1.748125879599150556e-01,-9.861720302123223869e-02,-7.931293001205433346e-02,-2.498546591398556060e-01,-1.515601824436783700e-02,-2.206166448220869478e-02,-1.549506874391858025e-01,8.489849281938352532e-02,-1.682269604188117440e-01,2.463709017132157397e-01,-2.803243225398019400e-01
-7.141128800492122508e-01,-2.669450753060992332e-01,3.662394839775458613e-03,-7.468607075114096494e-01,-3.063399659712326972e-01,-5.626818487380131906e-01,-3.512875239895215662e-01,-5.493137137391695957e-01,4.096095090866425092e-01,-5.633741689732940650e-01,1.835102866339715921e-01,-6.099722333893241588e-01,1.346242767931783435e-01,-6.170991402703918105e-01,-4.921823070539551037e-01,-6.453885905677754220e-01,-5.923812419222772990e-02,-1.638657272084288741e-01,-7.676122360113285525e-01,1.410498985423684903e-01,-4.201687794460125525e-01,2.230273164429059582e-02,-3.608368102565447932e-01
4.729693512268980937e-01,8.240750836280974490e-02,-3.327846686291732192e-01,3.939845165690063489e-01,1.745159881582207528e-01,3.051471956289606435e-01,1.889646376697894786e-02,4.739911111482342787e-01,-3.694498529188388614e-01,4.430437052213760385e-01,-2.109344386989240455e-02,2.728704787048894520e-01,-9.945995078112687682e-02,4.087158458304666064e-01,6.424215071747018113e-01,3.468466896277124234e-01,-1.776019924933838062e-02,2.222446774523646196e-01,4.763950912593022946e-01,-1.865169133184291228e-01,3.004309316449897405e-01,-2.412920383126521129e-01,1.978877862495936057e-01
