-2.086314226054565069e+00
-1.141378629346037510e+00
1.149018088625196388e+00
-2.048562772037260338e+00
-1.817755078257619727e+00
-1.971031424708203916e+00
-9.960802037395896091e-01
-2.210097938305607190e+00
1.453621232755029524e+00
-2.182853259556414294e+00
4.715880587306890970e-01
-2.094985628541760736e+00
8.512803601913629947e-01
-2.147494842335678111e+00
-2.154224725682366337e+00
-2.084272844980810557e+00
9.333064707597955589e-01
-1.396847257103190465e+00
-2.159427089918137366e+00
9.630727241564024377e-01
-1.917495087922778119e+00
3.524976491284575464e-01
-2.040843869263203825e+00
4.304981894430924827e-01
